shortcode,images,company,post_id,date,post_description,accessibility_caption,count_likes,count_comments,location,comments_disabled,is_ad,is_video
COcvHjNquDz,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/181227464_4526135570733099_7463368695839434567_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ZXLTpm5nChwAX9lUXK2&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=22c00e73a8bf31edc282eaa6c00182e9&oe=614C4AC2&_nc_sid=83d603'}],unilever,2566133114726965491,268635,"🐰💙 

We’re delighted that China no longer requires animal testing for imported ordinary cosmetic products. 

The move marks an important milestone on the journey to a global ban on animal testing for cosmetics. But a change to long-standing legislation in Europe puts this at risk. 

The European Chemicals Agency, @EU_ECHA, is calling for new animal testing on ingredients that have been safely used for years. We want the EU’s ban on animal testing for cosmetics to be upheld, sparing the lives of millions of animals that will otherwise be used unnecessarily. 

We know science provides more reliable and far more humane ways to assess product safety. Unilever is recognised by @PETA as a company working for regulatory change and we have been using non-animal methods and sharing our research in this area for many years. 

We’ve come too far to go back now. We say #UseScienceNotAnimals. Do you? 

#EndAnimalTesting #YesToPositiveBeauty",,268635,418,,False,False,True
CQLNrtWIztl,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/201201653_261943429056013_691365290907587900_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=cXOndJljTtcAX8Z7TvS&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=89d29548a67a134124032d2e8365f019&oe=614C5D54&_nc_sid=83d603'}],unilever,2597229788341156709,261,"Can you see ‘me’ in the ads that you see? 

If the answer is no, you are not alone. 

Less than one in five believe ads are representative of wider society 

Almost one in two from under-represented communities feel stereotyped through advertising. 

We’re working to change that with #Act2Unstereotype. 

To ensure diversity, equity and inclusion are embedded at every point of our end-to-end marketing journey. 

And unleash the power of our brands to help shape a generation free from prejudice, and a world where every single person feels that they belong. 

Tap the link in our bio to find out more.

#Unstereotype",,261,5,,False,False,True
CSRg1NRq0ef,"[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/234205409_413513956809492_4791086143645529625_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Pod26uXl19sAX91bVce&edm=AABBvjUBAAAA&ccb=7-4&oh=4f96880eed9b39c52f46e03cc2868f40&oe=61512646&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/233282345_546105799872131_678258000217931064_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=guMQyXf7xMsAX8osbJQ&edm=AABBvjUBAAAA&ccb=7-4&oh=eea850e1544b8153d0f8e7af5aff42d4&oe=614FE40A&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/234861758_294424605773967_4801198566883784809_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=2-0_VnwonyYAX_-Nsgk&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=883807abf25e36cddf648a20bb62efe9&oe=614FFD59&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/234452868_343004580810423_1966039497793572597_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Lxc8hETsJSAAX9tDWZC&edm=AABBvjUBAAAA&ccb=7-4&oh=0e33d648fc2f82aff59abe7dbd90b9bb&oe=61513738&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/233911226_1508724996149331_2408559650152275753_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=RElXb3Q6XScAX9K_Bj4&edm=AABBvjUBAAAA&ccb=7-4&oh=9b60d654ffbe8d2c703349748ae07c91&oe=6150091B&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/233545362_3041772139478665_2043993152294218258_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=2jOUrNk-TAwAX8QDwqm&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=768f352e58d7e66de1a5908890845746&oe=6150752E&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/234084176_1158086641268462_5437241821324200002_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ntYVgmVJxA4AX98dSEv&edm=AABBvjUBAAAA&ccb=7-4&oh=0f8e5fdcd37afc4a4527c5db8700dc32&oe=61503029&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/233948991_220399530005693_8312466542669836116_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=IncoXSVC-RUAX81nqgd&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=65f1d9f85dd6463375741f1c7e594d6a&oe=615171E1&_nc_sid=83d603'}]",unilever,2635031650864154527,290,"Following our #YOUTHPOWERHACKS online events earlier this year, we’re proud to introduce some of the participants from our Top 12 teams.

Please meet the representatives from our six teams from Africa: Sibahle, Njung’e, Patricia, Beryl, Anthony and Raidat!

👏👏Congratulations to all of you for making it this far!

@restlessdevelopment t
@theglobalgoals 
#GlobalGoals",,290,25,,False,False,False
CRgh0bPq5oZ,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/219287591_874008186862252_4174359178541160186_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=BRxpW-QkCDIAX8GTKWz&edm=AABBvjUBAAAA&ccb=7-4&oh=e75e9af9f5ccd055b341a607fb0fd5b2&oe=614C726F&_nc_sid=83d603'}],unilever,2621243721331218969,580,"💙 Purpose has been at the heart of our brands for more than 100 years. And it always will be. 
 
🌎 Because a more sustainable world is good for the planet, good for business, and good for our future.",,580,741,,False,False,True
CRQlcSWKXxH,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/213792534_298562891820137_6844965144000025839_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=T5Hiq_qPz_IAX_UNVe6&edm=AABBvjUBAAAA&ccb=7-4&oh=9cd517809159bf26f752bd8a68d8f32b&oe=614C61BB&_nc_sid=83d603'}],unilever,2616756055067688007,545,"Enzymes are incredible – and they’re everywhere. 

🌱 They power photosynthesis in plants. 

♥ They enable vital chemical reactions in our bodies that help with breathing, digestion and much more. 

💥 And they’re a key stain-zapping ingredient in many of our cleaning products. 

Until now, science has only scratched the surface of what enzymes can do. But our new partnership with industry-leading Protein Design Company Arzeda will put these fascinating ingredients under the microscope. 

Together we’re using deep science, artificial intelligence and computer modelling to find out how enzymes could help us create the next generation of powerful cleaning products that are kinder to the planet. 

Tap the link in our bio to find out more about how we’re exploring enzymes.

#OurCleanFuture",,545,8,,False,False,True
CTzHmuqo-dF,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/241770526_827974807885299_4887075881337332148_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=t6eHWgRIqMMAX8L5QBP&edm=AABBvjUBAAAA&ccb=7-4&oh=5379267257632a5d53c24501936f494b&oe=6151D31C&_nc_sid=83d603'}],unilever,2662505252479297349,222,"📣 Young people are the future. But how can we help the next generation fulfil their potential?

🙌 Find out by joining our LinkedIn Live event – Thriving, Not Just Surviving: Youth Power for Global Goals – on Tuesday 21 September. 

💙 You’ll hear from inspiring panellists including our very own Chief HR Officer Leena Nair.

💻To join, tune in via LinkedIn Live on 21 September at 13:30 BST. Register via the link in our bio",,222,4,,False,False,False
CTwZNhuKRzs,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/241736284_562740405053996_8584776255309697298_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ZNY-X2gVeFIAX9lhCak&edm=AABBvjUBAAAA&ccb=7-4&oh=1f6f1686a34ea28e6bbac641a7d14c18&oe=614C9353&_nc_sid=83d603'}],unilever,2661738260499864812,306,"💙 100,000 signatures to #SaveCrueltyFreeCosmetics. Thank you! 

 

🐰 We’re on the way to 1 million – the milestone at which EU lawmakers will have to address calls to uphold Europe’s ban on animal testing for cosmetics. 

 

📝 If you’re an EU citizen, please help. Tap the link in our bio and sign the initiative to help #EndAnimalTesting. 

 

🔬 You can also explore our bio to find out more about what’s at stake and why we say #UseScienceNotAnimals. 

 

#YesToPositiveBeauty",,306,5,,False,False,True
CPyWN0MKXPT,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e15/197356243_603526463954746_6537297585903012753_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Bxhxvj7ACjoAX_Lg56O&edm=AABBvjUBAAAA&ccb=7-4&oh=e7bde8feabd264ec2314258d4354c3ab&oe=614C2EF3&_nc_sid=83d603'}],unilever,2590230442106516435,281,"How do we #StopTheSame and create real change? 

Gen Z will feel the full force of climate change and they want something to be done about it. 

The Global Youth Biodiversity Network (@gybn_cbd) works with 280 global youth organisations to get the views of its 664,000 young activists in front of business and political decision-makers. 

In its new campaign, #StopTheSame it asks leaders how to they would create change. 

Tap the link in our bio to find out what part Alan Jope thinks sustainable business can do to #StopTheSame losses in the world’s biodiversity .",,281,0,,False,False,True
CRV970uKpHr,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/218094896_139351784977783_1037228551371871413_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=4tp5Vx7IJgoAX876Nln&edm=AABBvjUBAAAA&ccb=7-4&oh=809b58ea6b0e1dde41b9c4dcf4db4ebc&oe=614C135A&_nc_sid=83d603'}],unilever,2618271150281232875,247,"The 2015 Paris Agreement – with its goal of limiting global average temperature rise to 1.5 degrees – was the most ambitious climate commitment in history. The world must now up its collective game to achieve it. As a Principal Partner of COP26 (the next annual UN climate change conference), we will help accelerate climate leadership in the lead-up to the summit in Glasgow later this year. Taking decisive action is important for people, for the planet and for our business. 

@cop26uk #TogetherForOurPlanet",,247,14,,False,False,True
CPaZYhTKW7x,"[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/191744843_219483049749085_2499568015920562425_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=YIT9yoBhdhcAX_vNwNK&edm=AABBvjUBAAAA&ccb=7-4&oh=3a838230dbf6d6a7afe24155f846b183&oe=6150ABBA&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/193694083_746807239325522_2291092991871304447_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Qp0qbVyEjKwAX8hrWrx&edm=AABBvjUBAAAA&ccb=7-4&oh=e0ed7f562ef86dc66e13430bfd8ab66e&oe=615111BA&_nc_sid=83d603'}]",unilever,2583488972435582705,23051,"🐰 @tresemme – one of the biggest names in haircare – is the 24th Unilever beauty brand to join @PETA’s Beauty Without Bunnies list. 

The ‘not tested on animals’ certification applies to TRESemmé’s entire range – available across 65 countries. 

And it means the brand will not do animal testing for any of its products, anywhere in the world. 

Tap the link in our bio to read more.

#UseScienceNotAnimals #YesToPositiveBeauty",,23051,195,,False,False,False
CPXr03uKz-q,"[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/191646357_935482083904986_6094976718893793845_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=dBiXX5NWix8AX8Q_Q5O&edm=AABBvjUBAAAA&ccb=7-4&oh=130521f7c6a2f0d48d5c4964b89007de&oe=6150C50B&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/191563450_777708922784164_1029153850397095842_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=DjmlSf9q5kYAX8r2CI9&edm=AABBvjUBAAAA&ccb=7-4&oh=595df496864d174f38be90c08e63e260&oe=614FF658&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/191366803_751476848855042_8914055712062471765_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=XyaOFwvzr6IAX_VIAX0&edm=AABBvjUBAAAA&ccb=7-4&oh=1942ea75d09b66ba4b55a6e3bc6b656b&oe=61515EC8&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/191509872_1080775575662499_5641320969073782327_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=8XdVvMCczLEAX-Ic70P&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=1dff8f0143ae92f132da10fe20fd446b&oe=61519AE2&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/191674990_807414869913640_2682741162615283571_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=XxVh5hY63Y8AX9mOqor&edm=AABBvjUBAAAA&ccb=7-4&oh=b68cd47f1ff61e625d3061b451c4013f&oe=6150D176&_nc_sid=83d603'}, {'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/191257141_336027584547378_1206242588566578909_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=nrEFzbJgG_4AX_OK_Ns&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=776126229abe16b632ae70fe1df41a13&oe=615198A2&_nc_sid=83d603'}]",unilever,2582725660563423146,1371,"We are proud to share the news that over the past few weeks, our medical, supply-chain, operations, finance, legal and marketing teams from Hindustan Unilever (HUL) have come together to roll out Mission HO₂PE in India. We are in the process of airlifting over 4,000 oxygen concentrators from around the world to reach Covid hotspots in urban and rural areas. We are working with partners KVN Foundation and Portea, one of India’s largest providers of in-home medical services.

Thanks to the project, Covid patients can access oxygen concentrators in their homes, free of charge. After use, the concentrators will be sanitised, serviced and sent to a new round of patients who need them. In this way, we are helping reduce the pressure on India’s healthcare and medical infrastructure.

We believe that this mission, true to its name, will be a small step towards building hope and optimism in India’s battle with the virus.

#HULStandsWithTheNation @unileverdiariesindia",,1371,37,,False,False,False
CO2vTIIndcI,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/e35/185227073_802382043997259_8743043435305038788_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=xqK65OCWemwAX__T0ri&edm=AABBvjUBAAAA&ccb=7-4&oh=880e930d0663e45414d9f9be832c0a1e&oe=614C6B16&_nc_sid=83d603'}],unilever,2573452259679393544,710,"If you’ve ever wondered whether sustainable living is worth the effort, listen to the words of @sophiathakur and think again. 💙",,710,34,,False,False,True
CP-w00QKDqA,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/199379008_487945099203447_4612816343625363884_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=1kBVHxGeNvsAX_1dalw&edm=AABBvjUBAAAA&ccb=7-4&oh=26b9ec7b91e22605607ca452e61d2ce6&oe=614C7F29&_nc_sid=83d603'}],unilever,2593725171162954368,395,"We sure can! 

Tap the link in our bio to hear from Peter ter Kulve, President of our Home Care business and Dr. Jennifer Holmgren, LanzaTech CEO in this episode of the #CarbonSmart podcast.",,395,9,,False,False,True
CQVsOeLq7hW,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/203713686_321003472895646_6461071847136189211_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=VNST98X5FdgAX8N2vFt&edm=AABBvjUBAAAA&ccb=7-4&oh=46d0c3966e202db8c095aaff0a756912&oe=615190F2&_nc_sid=83d603'}],unilever,2600178868403550294,309,"Meet Thierry Angazika, a Hygiene Community Worker,  who is assisting refugees with essential Covid-19 hygiene messages in DRC (UNHCR)

“I wake up every day at 5am. I raise awareness on water and hygiene issues through door-to-door visits. I inspect water points to monitor how people wash their hands and check if the handwashing stations have enough water. With the bicycle provided by UNHCR, I pedal through the camp and can refill the handwashing stations three to five times a day. I really love being a hygiene promoter because it is for my health and also the health of my brothers and sisters. Through this, I serve my community, my parents and my children because I begin good hygiene practices at home.”

Thierry is a refugee. 

Tap the link in our bio to read more.

#WorldRefugeeDay #RefugeeDay #WithRefugees

Image Thierry: Pic credit: UNHCR",,309,6,,False,False,False
CSbnp08K87D,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/234827097_516444039423392_1062040285754042101_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=KqgQhwqDht4AX8T6dm9&edm=AABBvjUBAAAA&ccb=7-4&oh=97de5dc1dcd85c04e8d784cabd1657a6&oe=61514714&_nc_sid=83d603'}],unilever,2637876404912115395,666,"This may look like a normal tube of toothpaste. 

But actually, it’s pretty special. 

It’s one of a growing number of specially designed Zendium tubes that doesn’t need a protective box. 

Better for the planet. Better for us. 

📲 Tap the link in our bio to read more.

#YesToPositiveBeauty",,666,38,,False,False,False
CR6A3gEqCZx,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/226162906_779050622740429_4704137516358337945_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Ms2iSE5kRfIAX-GXWni&tn=EPLOOm8s1aBmyfj8&edm=AABBvjUBAAAA&ccb=7-4&oh=fc129a0543f13a3665667f85ca9da3a6&oe=614C8B0E&_nc_sid=83d603'}],unilever,2628417146533193329,225,"When people use home, beauty and personal care products – from shampoos to laundry detergents – they end up going down the drain. That’s unavoidable. It’s simply how they do what they do. 

But we want to ensure that, in doing so, our products are kind to the planet.  

That’s why we’ve committed to making all our ingredients and formulations biodegradable by 2030, meaning they break down to CO2, water and mineral salts quickly and completely. 

Ian Malcomber, from our Safety and Environmental Assurance Centre, explains what that means in practice.",,225,34,,False,False,True
COS71t3q6IE,[{'url': 'https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/179703389_1154208931729804_3982910850866486850_n.jpg?_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=anuZmeST8I0AX9aWMyc&edm=AABBvjUBAAAA&ccb=7-4&oh=53d1042fe1eede70abb8b7368cd7cee6&oe=614C12B3&_nc_sid=83d603'}],unilever,2563374314056032772,176567,"Our @Lux brand is voicing its support for athlete Caster Semenya who has been banned from taking part at this summer’s Tokyo Olympics. Caster has a genetic condition known as hyperandrogenism – which means she produces a higher-than-average level of testosterone – and she will only be allowed to compete if she takes hormone-suppressing drugs. 

Lux believes that no woman should be stripped of what makes her who she is. Tap the link in our bio to read more and sign Lux’s petition to help Caster overturn the ban. 

#IStandWithCaster",,176567,152,,False,False,True
